Id,Code,Name,Type
"f143c511-bc16-4929-a07a-2c0a35f323f3","OSM-ROUTE-NATIONALE-11","Route Nationale 11","Route"
"71f87d1f-3189-468b-bb76-553cb711aa50","OSM-ROUTE-NATIONALE-11-RANDA-DORRA","Route nationale 11 Randa - Dorra","Route"
"4e69d88b-b032-4707-bbfb-c256e7a7c85b","OSM-ROUTE-NATIONALE-14","Route Nationale 14","Route"
"15cf6b93-b0e8-40ab-ac2e-23b526e647f5","OSM-ROUTE-NATIONALE-15","Route Nationale 15","Route"
"128bb3ba-d26b-451e-b5cf-34d79e36a937","OSM-ROUTE-NATIONALE-2","Route Nationale 2","Route"
"12ed70e9-e366-4a62-9743-873f6278586f","OSM-ROUTE-NATIONALE-3-3","Route Nationale 3 / 3","Route"
"7bd1971d-8433-4e2a-8efa-0529dbc19684","OSM-ROUTE-NATIONALE-4","Route Nationale 4","Route"
"3e8e736f-8b6e-49a0-b485-8d0efa573d26","OSM-ROUTE-NATIONALE-5","Route Nationale 5","Route"
"2b0a9149-3815-4aa3-8a6b-f87cfe716719","OSM-ROUTE-NATIONALE-9","Route Nationale 9","Route"
"e6367588-1265-44ef-ba75-b6671fbcce3e","OSM-ROUTE-RANDA-DORRA","Route Randa - Dorra","Route"
"37922fab-6798-4125-a9d9-2b0a4774c5b8","OSM-RUE-2","Rue 2","Rue"
"8170ff5c-fb6e-49cb-ac00-22f8e44dfe95","OSM-RUE-20","Rue 20","Rue"
"d18d4763-cf4d-4128-bbdf-c06c793affb0","OSM-RUE-22","Rue 22","Rue"
"fb9725c6-7aed-4b51-ba26-267428918fd6","OSM-RUE-26","Rue 26","Rue"
"8c769bce-7749-4b1c-a7a9-0343a39497bf","OSM-RUE-30","Rue 30","Rue"
"80841320-1675-459b-8766-6a11bfc6d219","OSM-RUE-32","Rue 32","Rue"
"6b0d88ba-c2dd-4a1c-a8a3-5e1382879d57","OSM-RUE-34","Rue 34","Rue"
"e89b1fb8-c6c5-4d5f-a409-60e3a6172385","OSM-RUE-36","Rue 36","Rue"
"ac04abf8-9f52-4f4b-8e35-b7c9f876f0d9","OSM-RUE-6","Rue 6","Rue"
"ecebec3a-f13e-48e7-b295-0662a66e34ff","OSM-RUE-ABDI-HASSAN-LIBAN","Rue Abdi Hassan Liban","Rue"
"ed0bf9ef-6309-463e-9696-b12b1ce050e6","OSM-RUE-ADEN","Rue Aden","Rue"
"d8f628ea-bc32-4e66-940b-1c1ee616f68f","OSM-RUE-AL-RAHMA","Rue Al-Rahma","Rue"
"bd2e43af-279b-4961-a53a-be09f0231d73","OSM-RUE-AMBASSADEUR","Rue de l'ambassadeur","Rue"
"bbee9f36-2342-42b5-bd45-e6884bcfbbfe","OSM-RUE-AMBOULI","Rue d'Ambouli","Rue"
"a6a9061d-aea9-4ae9-9a6f-a8088297894f","OSM-RUE-BENDER","Rue de Bender","Rue"
"30da826a-c73c-4ce5-bc10-baf5eaaf2eb3","OSM-RUE-BERNARD","Rue Bernard","Rue"
"c27a0a4b-c558-4388-a754-b14ee7bc8da8","OSM-RUE-BOULANGERIE","Rue de la Boulangerie","Rue"
"6e6f2ea1-1a4d-4733-8025-df35263d42ed","OSM-RUE-CAP-BRIARD","Rue Cap. Briard","Rue"
"1475bc8a-5f16-4644-8a15-19cf3d2ab636","OSM-RUE-CAP-QUINSAC","Rue Cap. Quinsac","Rue"
"1db07345-a525-44a3-a6a2-2dc878cd5618","OSM-RUE-COLMETTE","Rue Colmette","Rue"
"39e579c7-5a91-49fa-af7a-6b4568e642e9","OSM-RUE-CURIE","Rue Curie","Rue"
"0add7025-f04d-4dbe-90dd-d87162333196","OSM-RUE-DENIS-RIVOYE","Rue Denis de Rivoye","Rue"
"97bf1af4-412c-4ffe-b067-19457882012e","OSM-RUE-FOUCAULD","Rue de Foucauld","Rue"
"7a674942-dae7-42ce-ae71-3e8671b6ed97","OSM-RUE-HAMAD-BEN-KHALIFA-AL-THANI","Rue Hamad Ben Khalifa Al Thani","Rue"
"f86c8481-dbc0-4127-9f27-68402bb79655","OSM-RUE-JEAN-JAURES","Rue Jean Jaurès","Rue"
"cf9d9c02-1144-4e13-98a4-d534fb9c282a","OSM-RUE-PEKIN","Rue de Pékin","Rue"
"502582da-d72c-4d85-b586-969b9498f6a6","OSM-RUE-PLAINE","Rue de La Plaine","Rue"
"64f00d31-328b-4f5e-8423-2e5bb7a1f203","OSM-RUE-PORT-PECHE","Rue du Port de Pêche","Rue"
"b3b1a662-425b-41b4-9dc9-fbcfbee67468","OSM-RUE-SOBOTAY","Rue de Sobotay","Rue"
"2830160b-f9af-4522-a37c-0a027c985600","OSM-RUE-VENISE","Rue de Venise","Rue"
"77c43623-d893-490d-b913-4415913d73f4","OSM-RUE-VERDUN","Rue de Verdun","Rue"
"b240fe45-d849-41a4-ba88-2069aa577e1c","OSM-SISTA","Sista","Rue"
"8eee863b-b407-48cb-a6ab-de5c9904a085","OSM-TARIQ-DAASBIYO-HOLHOL","Tariq Daasbiyo - Holhol","Boulevard"
"ea7bed3d-69cd-47f3-877d-bfaf3b300b2e","OSM-TRAVERSEE-GRAND-BARA","Traversée du Grand Bara","Piste"
"9fc6b183-a8dc-4d60-bf8a-99076aa44d0f","SIG-","Boulevard","Boulevard"
"749363d5-723e-49ea-8632-f87548a59ecd","SIG-1","BOULEVARD 1","Boulevard"
"35e0b805-5de6-4e85-9b46-5019a905885a","SIG-10","BOULEVARD 10","Boulevard"
"523cc894-fa15-46c3-8f05-0928aab2baf8","SIG-11","BOULEVARD 11","Boulevard"
"bf890805-53f4-4301-8608-23b27372112f","SIG-12","BOULEVARD 12","Boulevard"
"098a2b1e-861d-47d1-89cd-a176c352f496","SIG-13","BOULEVARD 13","Boulevard"
"4d8cc754-abf2-4e09-893b-5e2e1eef8128","SIG-14","BOULEVARD 14","Boulevard"
"0b4dca6a-2c32-45c3-9208-d681fa0ed639","SIG-15","BOULEVARD 15","Boulevard"
"38403472-a315-41c2-979d-47c46debb152","SIG-16","BOULEVARD 16","Boulevard"
